Wavenumber [cm^-1];3 min;30 min;60 min;90 min;120 min;150 min;180 min;300 min;360 min;1800 min
3762,68;0,005406745;0,002227894;0,00469304;0,003974818;0,005052309;0,003369037;0,002142249;0,002456074;-0,003335079;3,65E-04
3762,921;0,005537945;0,002393464;0,004912455;0,003923642;0,005106793;0,003317122;0,002203158;0,002441766;-0,003259469;3,12E-04
3763,162;0,005579457;0,002478024;0,00505572;0,003865557;0,005216168;0,003333004;0,00226743;0,002422769;-0,00316077;2,64E-04
3763,403;0,005514811;0,002493935;0,005103656;0,003801164;0,005356304;0,003395154;0,002305314;0,002394303;-0,003055322;2,30E-04
3763,644;0,005345378;0,002466835;0,005051792;0,003735912;0,005480906;0,003459882;0,002283706;0,002341729;-0,002956477;2,21E-04
3763,885;0,005092894;0,002428877;0,004912219;0,003676703;0,005536062;0,003481768;0,002184748;0,002247245;-0,0028726;2,43E-04
3764,126;0,004797761;0,002408649;0,004713357;0,003637344;0,005479291;0,003429221;0,00201129;0,002101513;-0,00280819;2,96E-04
3764,367;0,004511801;0,002429791;0,004494735;0,003631558;0,005293281;0,003293171;0,001788506;0,001909592;-0,002764752;3,68E-04
3764,608;0,004284809;0,002503024;0,004300193;0,003671793;0,004990747;0,003084759;0,001555565;0,001693552;-0,002746287;4,39E-04
3764,849;0,004151762;0,002623007;0,004166292;0,00376017;0,004607453;0,002828365;0,001350006;0,001488743;-0,002756671;4,80E-04
3765,09;0,004121311;0,002766131;0,004113022;0,003884988;0,004193088;0,002546519;0,001196878;0,001334005;-0,002802277;4,64E-04
3765,331;0,004173149;0,002889105;0,004135822;0,004019208;0,003794324;0,0022593;0,001099122;0,001258598;-0,002880738;3,79E-04
3765,572;0,004268781;0,00294145;0,004211743;0,00413086;0,003446358;0,001984578;0,001043749;0,001270483;-0,002983689;2,33E-04
3765,813;0,004368198;0,002883695;0,004301884;0,004193023;0,003167574;0,001743265;0,001010437;0,001353388;-0,003093773;5,22E-05
3766,054;0,004447683;0,002706111;0,004368326;0,004190228;0,002960438;0,001561529;9,80E-04;0,001472405;-0,003197503;-1,30E-04
3766,295;0,004508106;0,002436807;0,004381399;0,004122855;0,002821952;0,00147241;9,41E-04;0,001586763;-0,003286889;-2,85E-04
3766,537;0,004573941;0,002135848;0,004333564;0,004009674;0,002753606;0,001511033;8,93E-04;0,001664512;-0,003356696;-3,93E-04
3766,778;0,004682217;0,001877055;0,004236658;0,003882645;0,002767714;0,00170775;8,39E-04;0,001693552;-0,003399533;-4,34E-04
3767,019;0,004862456;0,001728322;0,004114422;0,003780306;0,002881962;0,002073314;7,84E-04;0,001683583;-0,003404917;-3,95E-04
3767,26;0,005120976;0,00173538;0,003989946;0,00373205;0,003110075;0,002584376;7,26E-04;0,001660965;-0,003367097;-2,71E-04
3767,501;0,005433707;0,001905159;0,003872022;0,003753075;0,003454364;0,003182875;6,56E-04;0,001659308;-0,003286809;-7,04E-05
3767,742;0,005748682;0,002207307;0,003755697;0,003843781;0,0039021;0,003788772;5,74E-04;0,001709152;-0,003174783;1,85E-04
3767,983;0,006004189;0,002579847;0,003625034;0,00399354;0,004427232;0,004320547;4,89E-04;0,001829847;-0,003046501;4,64E-04
3768,224;0,006147768;0,002949056;0,00346594;0,00418857;0,004994713;0,004717389;4,36E-04;0,002021794;-0,002918325;7,29E-04
3768,465;0,00615387;0,003251017;0,003275718;0,004413922;0,005561463;0,004945189;4,64E-04;0,002264561;-0,002801255;9,46E-04
3768,706;0,006030494;0,003447177;0,003068316;0,004650085;0,00607386;0,004999926;6,22E-04;0,00251523;-0,002701169;0,001084547
3768,947;0,00581975;0,003538118;0,002872414;0,00487037;0,006468228;0,004896761;9,37E-04;0,002715019;-0,002621824;0,001118593
3769,188;0,005584638;0,00355554;0,002720593;0,005035067;0,006679828;0,004665004;0,001387731;0,00280475;-0,002564103;0,001037387
3769,429;0,005389359;0,003545842;0,002639683;0,005102715;0,006664138;0,004345174;0,001906508;0,002745071;-0,002526386;8,53E-04
3769,67;0,005279671;0,003540994;0,002639183;0,005046325;0,006423119;0,003992871;0,002395706;0,002536594;-0,002500052;6,02E-04
3769,911;0,005266997;0,003546387;0,002703914;0,004861317;0,006010209;0,003669777;0,00275906;0,002224338;-0,002476223;3,37E-04
3770,152;0,005324214;0,003539621;0,002796575;0,00456378;0,005512548;0,00342407;0,002928511;0,001876843;-0,002461278;9,46E-05
3770,394;0,005398783;0,003485909;0,002865419;0,004178986;0,005018341;0,003272924;0,002874904;0,001560308;-0,002477746;-1,17E-04
3770,635;0,005433765;0,003349673;0,002867652;0,003740943;0,004595514;0,003204882;0,002613231;0,001319225;-0,002549121;-3,09E-04
3770,875;0,00538904;0,003107744;0,002786702;0,00328961;0,004282164;0,003189054;0,002189869;0,001168843;-0,002681411;-4,94E-04
3771,117;0,005249775;0,002756733;0,002635078;0,002870241;0,004083488;0,003182071;0,001673959;0,001099922;-0,002853261;-6,68E-04
3771,358;0,005024272;0,002319029;0,002446242;0,002523193;0,00397977;0,003137681;0,001138171;0,001082282;-0,003027614;-8,13E-04
3771,599;0,00473567;0,001838565;0,002260497;0,002278827;0,003933247;0,003018349;6,46E-04;0,001076012;-0,003162712;-9,03E-04
3771,84;0,004415037;0,001372762;0,002112792;0,002154142;0,003909027;0,002808505;2,46E-04;0,001046984;-0,003228665;-9,14E-04
3772,081;0,004094929;9,78E-04;0,002025647;0,002149419;0,003885426;0,002529129;-3,32E-05;9,76E-04;-0,003217714;-8,31E-04
3772,322;0,00380362;6,96E-04;0,002005084;0,002255877;0,003860449;0,00223347;-1,81E-04;8,68E-04;-0,003145228;-6,57E-04
3772,563;0,003563837;5,45E-04;0,00204372;0,002452807;0,003847434;0,001992728;-2,05E-04;7,50E-04;-0,003047469;-4,11E-04
3772,804;0,003392904;5,15E-04;0,002126618;0,002710849;0,003861967;0,001869194;-1,26E-04;6,58E-04;-0,002968467;-1,27E-04
3773,045;0,003304636;5,83E-04;0,002236466;0,002992572;0,003907169;0,001888578;2,16E-05;6,30E-04;-0,002947893;1,53E-04
3773,286;0,003308583;7,11E-04;0,002359574;0,003254348;0,003965344;0,002032909;1,99E-04;6,91E-04;-0,003008162;3,88E-04
3773,527;0,003407528;8,64E-04;0,002486413;0,003452634;0,004008063;0,002242138;3,68E-04;8,47E-04;-0,003150906;5,49E-04
3773,768;0,003594966;0,00100715;0,002614383;0,003552263;0,004005518;0,002438424;5,01E-04;0,001085375;-0,003355976;6,23E-04
3774,009;0,003850838;0,00111762;0,002743253;0,003535623;0,0039466;0,002555748;5,90E-04;0,001376286;-0,003589456;6,18E-04
3774,25;0,0041435;0,001179001;0,002873753;0,003409625;0,003844398;0,002561319;6,42E-04;0,001681188;-0,003811933;5,57E-04
3774,491;0,004432227;0,001182203;0,003001315;0,003203609;0,003736826;0,002465668;6,80E-04;0,0019586;-0,003990759;4,77E-04
3774,732;0,004674124;0,001127594;0,003115546;0,002965674;0,003667157;0,002309405;7,31E-04;0,002171164;-0,004104049;4,14E-04
3774,974;0,004834432;0,001025141;0,003200601;0,002748652;0,003671066;0,002143823;8,16E-04;0,002291508;-0,004141182;3,96E-04
3775,215;0,004895875;8,95E-04;0,003238254;0,00259631;0,003757171;0,002010114;9,42E-04;0,002305543;-0,004101873;4,39E-04
3775,456;0,004860689;7,66E-04;0,003213417;0,002532751;0,003905917;0,001924363;0,001102514;0,00221768;-0,00399087;5,43E-04
3775,697;0,004750127;6,69E-04;0,003124091;0,002556633;0,00407553;0,00187897;0,00127831;0,002049557;-0,003815902;6,92E-04
3775,938;0,004598413;6,31E-04;0,002984636;0,002644096;0,004221468;0,001855524;0,001443579;0,001837385;-0,003588203;8,63E-04
3776,179;0,004438391;6,67E-04;0,002822281;0,002755812;0,004310522;0,001837466;0,00157309;0,001622405;-0,003323265;0,001028745
3776,42;0,004295227;7,70E-04;0,002672177;0,002851109;0,004330687;0,001822975;0,001648553;0,001439825;-0,003044608;0,001168428
3776,661;0,004176972;9,22E-04;0,002568093;0,002898408;0,004287941;0,001822092;0,001658268;0,001308726;-0,002782662;0,001269557
3776,902;0,004077836;0,001089185;0,00252837;0,002883718;0,004197005;0,001846856;0,001600834;0,001227348;-0,00256976;0,001328435
3777,143;0,003982095;0,001240841;0,002552377;0,00281323;0,004071109;0,001902308;0,001482103;0,001175191;-0,002432122;0,00134948
3777,384;0,003874775;0,001355408;0,002621195;0,002707084;0,003912001;0,001974088;0,001319364;0,001121365;-0,002381059;0,001340163
3777,625;0,003747946;0,001426345;0,002702773;0,002591659;0,003713571;0,002029425;0,001134986;0,00103817;-0,00240607;0,001306143
3777,866;0,003607147;0,001461693;0,002765302;0,002488107;0,00346796;0,002025839;9,57E-04;9,12E-04;-0,002478342;0,001249381
3778,107;0,003468736;0,0014767;0,002787351;0,002403235;0,003172189;0,001923431;8,12E-04;7,49E-04;-0,002559151;0,001166566
3778,348;0,003356993;0,001487209;0,002762481;0,002327636;0,002838375;0,001700221;7,20E-04;5,72E-04;-0,002614032;0,00105264
3778,589;0,003296328;0,001500808;0,002700202;0,002235828;0,002488243;0,001359668;6,85E-04;4,11E-04;-0,002627439;9,03E-04
3778,831;0,003304861;0,001513901;0,002620356;0,002101083;0,002150738;9,36E-04;6,99E-04;2,97E-04;-0,002608654;7,21E-04
3779,072;0,003389277;0,001513401;0,002549897;0,001908039;0,001852417;4,90E-04;7,41E-04;2,46E-04;-0,002586729;5,26E-04
3779,313;0,003543437;0,001486011;0,00251114;0,001668836;0,001612348;9,86E-05;7,90E-04;2,61E-04;-0,002594522;3,49E-04
3779,554;0,00374874;0,001424942;0,002517453;0,001418145;0,001434881;-1,71E-04;8,31E-04;3,33E-04;-0,00265285;2,24E-04
3779,795;0,003974997;0,001337992;0,002566496;0,001199246;0,001314647;-2,84E-04;8,59E-04;4,44E-04;-0,002763471;1,66E-04
3780,036;0,004186206;0,001246294;0,00264342;0,001044679;0,001240668;-2,46E-04;8,74E-04;5,79E-04;-0,002913349;1,68E-04
3780,277;0,004347718;0,001173025;0,002730264;9,68E-04;0,001209331;-9,69E-05;8,84E-04;7,30E-04;-0,003074399;1,98E-04
3780,518;0,004435828;0,001132808;0,002815519;9,65E-04;0,001231118;1,10E-04;9,06E-04;8,93E-04;-0,003208261;2,30E-04
3780,759;0,004443202;0,00112782;0,002896445;0,001017296;0,001326124;3,19E-04;9,59E-04;0,001065032;-0,00327908;2,45E-04
3781;0,004379147;0,001149073;0,002972931;0,001097545;0,001513713;4,84E-04;0,001064408;0,001239039;-0,003265163;2,41E-04
3781,241;0,004267343;0,001183797;0,003040748;0,001180786;0,001797302;5,76E-04;0,00123241;0,001396987;-0,003169;2,28E-04
3781,482;0,004140167;0,001221731;0,003087385;0,001247829;0,002157364;5,84E-04;0,001461804;0,001514785;-0,003016019;2,23E-04
3781,723;0,004029486;0,001255935;0,003089653;0,001292723;0,002555132;5,26E-04;0,00173421;0,001573545;-0,002842944;2,38E-04
3781,964;0,003957478;0,00128324;0,003021881;0,001322029;0,00293868;4,38E-04;0,002016538;0,001566906;-0,002682631;2,82E-04
3782,205;0,003928426;0,001297605;0,00286089;0,001350977;0,003258775;3,67E-04;0,002264448;0,001505747;-0,002552655;3,48E-04
3782,446;0,003928856;0,00128762;0,002594539;0,001393916;0,00347838;3,52E-04;0,002426722;0,001417069;-0,002451019;4,20E-04
3782,688;0,003934832;0,001238411;0,002226352;0,001457299;0,003577942;4,09E-04;0,002458976;0,00133458;-0,002359677;4,74E-04
3782,928;0,003917248;0,001133313;0,00177726;0,00153838;0,003558035;5,21E-04;0,002332619;0,001284036;-0,002255874;4,88E-04
3783,169;0,003856315;9,66E-04;0,001287371;0,001623335;0,00343427;6,47E-04;0,002047807;0,00127695;-0,002123075;4,48E-04
3783,411;0,003747116;7,45E-04;8,09E-04;0,001693082;0,003231641;7,32E-04;0,001637357;0,001303944;-0,001960262;3,48E-04
3783,652;0,003599102;5,01E-04;3,98E-04;0,00172814;0,002979525;7,28E-04;0,001163449;0,00133982;-0,001783467;2,00E-04
3783,893;0,00343357;2,77E-04;1,07E-04;0,00171415;0,002705546;6,18E-04;7,02E-04;0,001353377;-0,001622339;1,82E-05
3784,134;0,003276351;1,17E-04;-2,76E-05;0,001642801;0,002431204;4,21E-04;3,27E-04;0,001320515;-0,001513565;-1,75E-04
3784,375;0,003148614;5,38E-05;7,20E-06;0,001514094;0,00217236;1,92E-04;8,81E-05;0,001233623;-0,001487566;-3,63E-04
3784,616;0,003062326;9,35E-05;1,94E-04;0,001334709;0,001936753;1,69E-06;3,97E-06;0,001107533;-0,001560947;-5,32E-04
3784,857;0,003021772;2,14E-04;4,92E-04;0,001121135;0,001726752;-8,61E-05;6,07E-05;9,72E-04;-0,001732581;-6,79E-04
3785,098;0,003023178;3,71E-04;8,44E-04;8,97E-04;0,001542229;-3,62E-05;2,28E-04;8,67E-04;-0,001983869;-8,05E-04
3785,339;0,003057604;5,15E-04;0,001187088;6,90E-04;0,001386174;1,48E-04;4,69E-04;8,27E-04;-0,002280752;-9,17E-04
3785,58;0,00311485;6,02E-04;0,001473705;5,35E-04;0,001264332;4,30E-04;7,58E-04;8,75E-04;-0,002581647;-0,001020513
3785,821;0,003178788;6,10E-04;0,001673122;4,58E-04;0,001183569;7,51E-04;0,001077824;0,001017581;-0,002842856;-0,001114926
3786,062;0,00322988;5,39E-04;0,00177884;4,76E-04;0,001151133;0,001051687;0,001414165;0,001241735;-0,003030738;-0,001193231
3786,303;0,003245935;4,06E-04;0,001801118;5,90E-04;0,001166031;0,001286744;0,001742879;0,00151784;-0,003127349;-0,001241298
3786,544;0,003207404;2,41E-04;0,001761897;7,79E-04;0,001215778;0,001431339;0,002025454;0,001806326;-0,003135574;-0,001239058
3786,785;0,003103311;7,21E-05;0,001683356;0,001009349;0,001279274;0,001484441;0,002207732;0,002061632;-0,003079135;-0,00116831
3787,026;0,002937817;-7,90E-05;0,001582236;0,001242341;0,001331284;0,00146178;0,002235411;0,002242469;-0,002995692;-0,001016344
3787,268;0,002732612;-2,01E-04;0,001469959;0,001444406;0,001352938;0,00138647;0,002071924;0,002319074;-0,002924565;-7,87E-04
3787,509;0,002520475;-2,92E-04;0,00135023;0,001596301;0,001341852;0,001283205;0,001714037;0,002281273;-0,002895632;-4,99E-04
3787,75;0,002335945;-3,56E-04;0,001225032;0,001695028;0,001314392;0,001167017;0,001198503;0,002138822;-0,002918966;-1,93E-04
3787,991;0,002201832;-3,98E-04;0,001094504;0,001746527;0,00130155;0,001043326;5,95E-04;0,001918762;-0,002984022;8,00E-05
3788,232;0,002123679;-4,25E-04;9,61E-04;0,001762067;0,00133732;9,12E-04;-1,21E-05;0,001659733;-0,003064671;2,66E-04
3788,473;0,002088128;-4,37E-04;8,27E-04;0,001747349;0,001445964;7,69E-04;-5,43E-04;0,001402975;-0,003130636;3,24E-04
3788,714;0,002071105;-4,38E-04;6,98E-04;0,001703233;0,001630765;6,18E-04;-9,37E-04;0,001182777;-0,003160306;2,41E-04
3788,955;0,00204841;-4,30E-04;5,82E-04;0,001627729;0,001871502;4,71E-04;-0,001163689;0,00102097;-0,003147768;3,21E-05
3789,196;0,002005418;-4,17E-04;4,91E-04;0,001521216;0,00213244;3,52E-04;-0,001220672;9,26E-04;-0,003106083;-2,54E-04
3789,437;0,001942881;-4,02E-04;4,40E-04;0,001394105;0,00237481;2,89E-04;-0,001126612;8,93E-04;-0,003061384;-5,57E-04
3789,678;0,001871517;-3,91E-04;4,45E-04;0,001263766;0,002570197;3,04E-04;-9,14E-04;9,10E-04;-0,003042955;-8,18E-04
3789,919;0,001806957;-3,82E-04;5,24E-04;0,001151278;0,002711317;4,07E-04;-6,24E-04;9,64E-04;-0,003071039;-0,001000835
3790,16;0,001759793;-3,70E-04;6,79E-04;0,001072773;0,00280816;5,87E-04;-3,01E-04;0,001041305;-0,003151426;-0,001098101
3790,401;0,001734944;-3,43E-04;9,04E-04;0,001030859;0,002882988;8,14E-04;3,89E-06;0,001129672;-0,003274563;-0,00113233
3790,642;0,001731785;-2,84E-04;0,001176414;0,001013376;0,002955824;0,001045801;2,44E-04;0,00121716;-0,003417325;-0,001142552
3790,883;0,001752208;-1,77E-04;0,001463063;9,97E-04;0,003035806;0,00124539;3,82E-04;0,001291189;-0,003550927;-0,001167936
3791,125;0,001804417;-9,93E-06;0,001729315;9,57E-04;0,003114175;0,001385179;4,03E-04;0,001338655;-0,003650245;-0,001232366
3791,365;0,001905451;2,15E-04;0,001946072;8,78E-04;0,00316926;0,00146119;3,21E-04;0,001348408;-0,003694748;-0,001335461
3791,607;0,002072358;4,80E-04;0,002100685;7,59E-04;0,003172632;0,001487964;1,80E-04;0,001313795;-0,003675437;-0,001455326
3791,848;0,002313245;7,53E-04;0,002190596;6,16E-04;0,003100359;0,001488983;3,90E-05;0,001235586;-0,003592882;-0,00156029
3792,089;0,002618694;9,91E-04;0,002223518;4,72E-04;0,00294154;0,001485449;-4,09E-05;0,001122568;-0,003457134;-0,001620066
3792,33;0,002959085;0,001153163;0,00220363;3,54E-04;0,002701191;0,001486212;-1,89E-05;9,89E-04;-0,00328452;-0,001618885
3792,571;0,003290372;0,001211116;0,002127843;2,79E-04;0,002400372;0,001484143;1,11E-04;8,52E-04;-0,003098414;-0,001558096
3792,812;0,003566825;0,001154189;0,001984466;2,52E-04;0,002071398;0,001463841;3,24E-04;7,25E-04;-0,002922714;-0,00145109
3793,053;0,003755939;9,94E-04;0,00176046;2,67E-04;0,001753211;0,001410767;5,69E-04;6,23E-04;-0,002781959;-0,001315486
3793,294;0,003848568;7,57E-04;0,001451504;3,09E-04;0,001480601;0,00132157;7,92E-04;5,52E-04;-0,002692651;-0,001162475
3793,535;0,003856304;4,75E-04;0,001073149;3,65E-04;0,00128071;0,001207491;9,52E-04;5,19E-04;-0,002662485;-9,94E-04
3793,776;0,003807054;1,76E-04;6,61E-04;4,22E-04;0,001166419;0,001088719;0,001032465;5,28E-04;-0,002688707;-8,02E-04
3794,017;0,003729748;-1,20E-04;2,68E-04;4,71E-04;0,001137224;9,86E-04;0,001037813;5,81E-04;-0,002759873;-5,81E-04
3794,258;0,003644857;-3,99E-04;-5,24E-05;5,09E-04;0,001177867;9,09E-04;9,89E-04;6,78E-04;-0,002859875;-3,28E-04
3794,499;0,003562363;-6,50E-04;-2,59E-04;5,34E-04;0,001264704;8,50E-04;9,08E-04;8,14E-04;-0,002973359;-5,57E-05
3794,74;0,003484288;-8,55E-04;-3,34E-04;5,46E-04;0,001372089;7,87E-04;8,16E-04;9,74E-04;-0,003087866;2,16E-04
3794,981;0,003412023;-9,90E-04;-2,86E-04;5,49E-04;0,001481244;6,93E-04;7,24E-04;0,001139212;-0,003196096;4,57E-04
3795,222;0,003350369;-0,001028951;-1,45E-04;5,50E-04;0,001584533;5,46E-04;6,39E-04;0,001281322;-0,003295659;6,41E-04
3795,464;0,003308426;-9,55E-04;4,94E-05;5,56E-04;0,001688842;3,34E-04;5,69E-04;0,001372049;-0,003386567;7,42E-04
3795,705;0,003293275;-7,71E-04;2,63E-04;5,73E-04;0,001809578;6,70E-05;5,20E-04;0,00139169;-0,003470051;7,48E-04
3795,946;0,003300495;-5,09E-04;4,73E-04;5,99E-04;0,001964413;-2,32E-04;5,03E-04;0,001334112;-0,003546377;6,57E-04
3796,187;0,003313282;-2,23E-04;6,75E-04;6,30E-04;0,002161758;-5,28E-04;5,24E-04;0,001209995;-0,003612143;4,79E-04
3796,428;0,003301295;2,69E-05;8,73E-04;6,56E-04;0,002393364;-7,87E-04;5,76E-04;0,001045028;-0,00366471;2,36E-04
3796,669;0,003234446;2,06E-04;0,001065025;6,66E-04;0,00263155;-9,82E-04;6,38E-04;8,69E-04;-0,003704451;-4,83E-05
3796,91;0,003093897;3,16E-04;0,001239468;6,59E-04;0,002836697;-0,001099828;6,74E-04;7,05E-04;-0,003739925;-3,54E-04
3797,151;0,002881925;3,93E-04;0,001370321;6,41E-04;0,002971292;-0,001135486;6,49E-04;5,66E-04;-0,003779062;-6,58E-04
3797,392;0,002626984;4,89E-04;0,001430695;6,33E-04;0,003013356;-0,001084566;5,40E-04;4,55E-04;-0,003819975;-9,30E-04
3797,633;0,00237281;6,47E-04;0,001405779;6,68E-04;0,002964245;-9,40E-04;3,49E-04;3,70E-04;-0,003843779;-0,001130811
3797,874;0,002167297;8,78E-04;0,001299174;7,78E-04;0,002844892;-6,98E-04;1,03E-04;3,10E-04;-0,003821261;-0,001217007
3798,115;0,00204683;0,001157754;0,001130379;9,79E-04;0,00268427;-3,70E-04;-1,54E-04;2,75E-04;-0,003726847;-0,001157365
3798,356;0,002026698;0,001436096;9,29E-04;0,001256449;0,002508343;7,82E-06;-3,78E-04;2,67E-04;-0,003555979;-9,49E-04
3798,597;0,002098574;0,001656728;7,25E-04;0,001568343;0,002331156;3,85E-04;-5,28E-04;2,83E-04;-0,003332549;-6,18E-04
3798,838;0,002240367;0,00178342;5,37E-04;0,00185759;0,002154965;7,09E-04;-5,82E-04;3,23E-04;-0,003105919;-2,23E-04
3799,079;0,002429476;0,001809983;3,75E-04;0,002068168;0,001977517;9,46E-04;-5,30E-04;3,85E-04;-0,00293456;1,77E-04
3799,321;0,002652018;0,001759551;2,43E-04;0,00216497;0,001799937;0,001090207;-3,73E-04;4,67E-04;-0,002864264;5,34E-04
3799,562;0,00290763;0,001670105;1,47E-04;0,002141592;0,001638274;0,001172073;-1,13E-04;5,71E-04;-0,002911041;8,24E-04
3799,802;0,003199499;0,001572654;1,02E-04;0,002016424;0,001525625;0,001237014;2,43E-04;7,01E-04;-0,003052217;0,001055895
3800,044;0,003527651;0,001479853;1,29E-04;0,001825961;0,001503621;0,001333468;6,80E-04;8,55E-04;-0,003227973;0,001254863
3800,285;0,003871735;0,001385738;2,52E-04;0,001610478;0,001609513;0,001480906;0,001152414;0,001017002;-0,003357349;0,001448322
3800,526;0,004185169;0,001275923;4,78E-04;0,001399227;0,001850127;0,001649861;0,001581827;0,001150184;-0,003368398;0,001639729
3800,767;0,004399924;0,001137248;7,80E-04;0,001204518;0,002185273;0,001769074;0,001861382;0,001202758;-0,003224798;0,001802103
3801,008;0,004449326;9,64E-04;0,00110153;0,00103307;0,002538096;0,001761744;0,001900749;0,001127331;-0,002945642;0,001894614
3801,249;0,004300147;7,58E-04;0,001376743;8,94E-04;0,002824383;0,001598072;0,001674219;9,12E-04;-0,002590491;0,001893233
3801,49;0,003968105;5,27E-04;0,001550216;8,00E-04;0,002986711;0,001314377;0,00123238;5,93E-04;-0,002241531;0,001801029
3801,731;0,003505813;2,96E-04;0,001587149;7,51E-04;0,003006311;9,78E-04;6,67E-04;2,37E-04;-0,001982179;0,001628263
3801,972;0,002979424;8,92E-05;0,001480434;7,32E-04;0,00289847;6,58E-04;7,35E-05;-7,71E-05;-0,001872186;0,001383865
3802,213;0,002456682;-8,04E-05;0,001255199;7,25E-04;0,002707882;4,06E-04;-4,70E-04;-2,83E-04;-0,001922843;0,001082694
3802,454;0,001996409;-2,20E-04;9,65E-04;7,26E-04;0,002494065;2,60E-04;-9,05E-04;-3,33E-04;-0,002095931;7,50E-04
3802,695;0,001641317;-3,54E-04;6,75E-04;7,37E-04;0,002311253;2,37E-04;-0,001194723;-2,13E-04;-0,002325438;4,22E-04
3802,936;0,001413746;-5,09E-04;4,46E-04;7,67E-04;0,002196849;3,32E-04;-0,0013284;5,50E-05;-0,002542586;1,25E-04
3803,177;0,001311011;-7,12E-04;3,14E-04;8,23E-04;0,002158009;5,18E-04;-0,001319384;4,12E-04;-0,002694513;-1,19E-04
3803,418;0,001308573;-9,70E-04;2,88E-04;9,07E-04;0,002176411;7,52E-04;-0,001199016;7,78E-04;-0,002754469;-3,02E-04
3803,659;0,001367362;-0,001277429;3,50E-04;0,001012091;0,002213145;9,85E-04;-0,001010746;0,001073065;-0,002720558;-4,26E-04
3803,901;0,001444256;-0,001615944;4,60E-04;0,001120486;0,002226025;0,001173558;-7,98E-04;0,001242809;-0,002609177;-4,95E-04
3804,142;0,001503071;-0,001959053;5,72E-04;0,001206861;0,002184405;0,001289194;-5,97E-04;0,001275039;-0,002443489;-5,17E-04
3804,383;0,0015271;-0,002277833;6,54E-04;0,001243198;0,002078359;0,001323548;-4,33E-04;0,00119916;-0,002250247;-4,99E-04
3804,624;0,001520257;-0,002543101;6,94E-04;0,001204706;0,001921701;0,00128563;-3,18E-04;0,001071251;-0,002052169;-4,50E-04
3804,865;0,001506203;-0,00272735;7,03E-04;0,001080556;0,001745825;0,001202459;-2,54E-04;9,55E-04;-0,001868826;-3,79E-04
3805,106;0,001519739;-0,002804618;7,12E-04;8,80E-04;0,001591035;0,001109395;-2,38E-04;8,97E-04;-0,00171829;-2,95E-04
3805,347;0,001594667;-0,002756256;7,60E-04;6,35E-04;0,001492237;0,001043639;-2,62E-04;9,17E-04;-0,001614979;-2,04E-04
3805,588;0,001752779;-0,002575023;8,79E-04;3,96E-04;0,001474042;0,00103608;-3,14E-04;0,001004789;-0,001569776;-1,11E-04
3805,829;0,00199209;-0,00227115;0,001080439;2,24E-04;0,00153558;0,001097479;-3,80E-04;0,001124682;-0,001589142;-2,42E-05
3806,07;0,002281621;-0,001877746;0,001342042;1,65E-04;0,001648999;0,001211165;-4,44E-04;0,001230316;-0,00167157;4,34E-05
3806,311;0,002561487;-0,001452023;0,001607076;2,37E-04;0,001763944;0,001330939;-4,86E-04;0,00128314;-0,001804683;7,22E-05
3806,552;0,002761993;-0,001071709;0,001807871;4,21E-04;0,001829036;0,0014056;-4,85E-04;0,001273084;-0,00195929;4,82E-05
3806,793;0,002831015;-8,15E-04;0,001900116;6,76E-04;0,001815365;0,001405828;-4,15E-04;0,001223589;-0,002085609;-1,83E-05
3807,034;0,002752671;-7,27E-04;0,001880532;9,52E-04;0,001726057;0,001336204;-2,61E-04;0,001178174;-0,002140431;-9,89E-05
3807,275;0,002546215;-7,98E-04;0,001778168;0,001202891;0,001579201;0,001216858;-4,00E-05;0,00116897;-0,002117557;-1,73E-04
3807,516;0,002249045;-9,66E-04;0,001631155;0,00139143;0,001386863;0,001062758;2,00E-04;0,001200586;-0,002059176;-2,41E-04
3807,758;0,001907936;-0,001148668;0,001475795;0,001502122;0,001156083;8,84E-04;4,00E-04;0,001253117;-0,00201939;-3,13E-04
3807,999;0,001573062;-0,001276332;0,001345232;0,001544274;8,95E-04;6,95E-04;5,18E-04;0,001302074;-0,00203356;-3,79E-04
3808,24;0,001291534;-0,001308425;0,001263411;0,001539688;6,17E-04;5,18E-04;5,39E-04;0,001329341;-0,002101839;-4,16E-04
3808,481;0,001098665;-0,001235668;0,0012398;0,001505564;3,42E-04;3,75E-04;4,69E-04;0,001326359;-0,00220249;-3,95E-04
3808,722;0,001010018;-0,001073491;0,001263569;0,001444631;9,41E-05;2,74E-04;3,29E-04;0,001295787;-0,00230695;-3,01E-04
3808,963;0,001017237;-8,53E-04;0,001307679;0,00134567;-1,02E-04;2,06E-04;1,49E-04;0,001242106;-0,002390063;-1,38E-04
3809,204;0,001090324;-6,10E-04;0,001337569;0,001194601;-2,21E-04;1,49E-04;-4,01E-05;0,001174366;-0,002438683;6,87E-05
3809,445;0,001184326;-3,81E-04;0,00132506;9,89E-04;-2,45E-04;7,41E-05;-2,09E-04;0,001100226;-0,002449394;2,85E-04
3809,686;0,001252882;-1,95E-04;0,001253802;7,50E-04;-1,66E-04;-4,58E-05;-3,35E-04;0,001027226;-0,002421557;4,80E-04
3809,927;0,001263677;-7,42E-05;0,001129544;5,19E-04;9,26E-06;-2,26E-04;-4,05E-04;9,64E-04;-0,002354151;6,38E-04
3810,168;0,001207194;-3,29E-05;9,72E-04;3,42E-04;2,57E-04;-4,61E-04;-4,12E-04;9,20E-04;-0,002244381;7,55E-04
