Wavenumber [cm^-1];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.]
;t0;t1;t2;t3;t4;t5
1062,72325;0,01660051;0,015910042;0,016598919;0,016367128;0,015914764;0,015154683
1063,68751;0,016675389;0,015763487;0,016652369;0,016424808;0,0154928;0,015302691
1064,65177;0,016970223;0,015186889;0,016825778;0,016762458;0,015220808;0,015940669
1065,61603;0,017075013;0,01476025;0,017049147;0,017100079;0,015348787;0,016998618
1066,58029;0,016759758;0,014803569;0,017262476;0,017447671;0,015776737;0,017746536
1067,54455;0,016544459;0,015396846;0,017595765;0,017935234;0,016284659;0,017854426
1068,50881;0,016849116;0,016390081;0,018089014;0,018372768;0,016682552;0,017692286
1069,47307;0,017383728;0,017243275;0,018602222;0,018510273;0,016790417;0,017690116
1070,43733;0,017668296;0,017616427;0,018985391;0,018507748;0,016778253;0,017927917
1071,40159;0,01771282;0,017679537;0,01921852;0,018715195;0,017246061;0,018095689
1072,36585;0,0180373;0,017762606;0,019431609;0,019122614;0,018103841;0,017953431
1073,33012;0,018691736;0,017895634;0,019594658;0,019580003;0,018801592;0,017671144
1074,29438;0,019166129;0,018028621;0,019737667;0,020007363;0,019259315;0,017738828
1075,25864;0,019180477;0,018241566;0,020100637;0,020234695;0,01954701;0,018416483
1076,2229;0,018894782;0,01878447;0,020773567;0,020221999;0,019484677;0,019234108
1077,18716;0,018599044;0,019387333;0,021426457;0,020169273;0,019292316;0,019641705
1078,15142;0,018623261;0,019540155;0,021589309;0,020216519;0,019519927;0,019779273
1079,11568;0,018967435;0,019252936;0,02121212;0,020413737;0,020227509;0,020026811
1080,07994;0,019301566;0,019055676;0,020744893;0,020700926;0,021095064;0,020344321
1081,0442;0,019385654;0,019368375;0,020617626;0,020758086;0,022002591;0,020621802
1082,00846;0,019539698;0,020051034;0,02082032;0,020625219;0,02280009;0,020839255
1082,97272;0,020163699;0,020603652;0,021162975;0,020912323;0,023107562;0,020976678
1083,93698;0,021117657;0,020836229;0,021615591;0,021709399;0,022745005;0,021024073
1084,90124;0,022021572;0,020868766;0,022118168;0,022316446;0,021922421;0,021081439
1085,86551;0,022605444;0,020741262;0,022420706;0,022323465;0,021049809;0,021258777
1086,82977;0,022809273;0,020613718;0,022573206;0,022090457;0,02047717;0,021656086
1087,79403;0,02282306;0,020626133;0,023085666;0,02189742;0,020294503;0,022203367
1088,75829;0,022836803;0,020698509;0,024088088;0,021594355;0,020391809;0,022630619
1089,72255;0,022830504;0,020840844;0,024920471;0,021501262;0,020759087;0,022907843
1090,68681;0,022874163;0,021113139;0,024982816;0,022188142;0,021476338;0,023265038
1091,65107;0,023007779;0,021505394;0,024405122;0,023194993;0,022473561;0,023842205
1092,61533;0,022931352;0,02189761;0,02377739;0,023801817;0,023450757;0,024379344
1093,57959;0,022574884;0,022049785;0,02368962;0,024158612;0,024137926;0,024516455
1094,54385;0,022328372;0,02183192;0,024281811;0,024555381;0,024185068;0,024323538
1095,50811;0,022401819;0,021494016;0,025003964;0,024642121;0,023512182;0,024100592
1096,47237;0,022735224;0,021396072;0,025146079;0,024238834;0,022619269;0,023837619
1097,43663;0,023168586;0,021728088;0,024588156;0,023835519;0,02213633;0,023654618
1098,40089;0,023271907;0,022280065;0,024010194;0,023662177;0,022133363;0,023901588
1099,36516;0,022845185;0,022522003;0,023922195;0,023328807;0,022490369;0,024438531
1100,32942;0,022158422;0,022233901;0,023984158;0,02270541;0,022807349;0,024655446
1101,29368;0,021711617;0,021865759;0,023806083;0,022171986;0,022584301;0,024422333
1102,25794;0,021754771;0,021677579;0,023687971;0,021928534;0,022111227;0,024079193
1103,2222;0,022017883;0,021419359;0,023819821;0,021815055;0,022098126;0,023646025
1104,18646;0,021990953;0,0209611;0,023671633;0,021651548;0,022314999;0,022962829
1105,15072;0,021433982;0,020462802;0,022833407;0,021558015;0,021911844;0,022259606
1106,11498;0,020636969;0,020014465;0,021825145;0,021644454;0,020758663;0,021886355
1107,07924;0,020259915;0,01968609;0,021306845;0,021720867;0,019785456;0,021623077
1108,0435;0,02035282;0,019597675;0,020968507;0,021517252;0,019512222;0,021119771
1109,00776;0,020125684;0,019839222;0,020530132;0,02101361;0,019478961;0,020706438
1109,97202;0,019468507;0,02011073;0,020501721;0,020459941;0,019325674;0,020803077
1110,93628;0,019021289;0,019892199;0,021113272;0,020216246;0,019342361;0,02113969
1111,90055;0,018944029;0,01918363;0,021704786;0,020412524;0,019549021;0,021146275
1112,86481;0,018926729;0,018575022;0,021656263;0,020718774;0,019665655;0,020602833
1113,82907;0,018679389;0,018346376;0,021067703;0,020704999;0,019712263;0,019789364
1114,79333;0,018162007;0,018287692;0,020459106;0,020181196;0,019848844;0,019015867
1115,75759;0,017804585;0,018318969;0,020030472;0,019417367;0,0199754;0,018432344
1116,72185;0,018067122;0,018390208;0,019761802;0,018853511;0,019911929;0,018388794
1117,68611;0,018639619;0,018391409;0,019903095;0,018809629;0,019708433;0,019255217
1118,65037;0,018852075;0,018332572;0,020474352;0,01930572;0,01959491;0,020631613
1119,61463;0,018564492;0,018083697;0,020925572;0,020031785;0,019661362;0,021447982
1120,57889;0,018116867;0,017544784;0,021036756;0,020707823;0,019617787;0,021104325
1121,54315;0,017879203;0,017145833;0,021037903;0,021133836;0,019374187;0,020200641
1122,50741;0,017891499;0,017106845;0,021099014;0,021169821;0,019120561;0,01965693
1123,47167;0,017993754;0,017047818;0,020960089;0,020995781;0,019026909;0,019703192
1124,43594;0,01819597;0,016858754;0,020231128;0,020851714;0,019063231;0,020119428
1125,4002;0,018488146;0,016629653;0,01922213;0,020637622;0,018949528;0,020625638
1126,36446;0,018660282;0,016420514;0,018983097;0,020233503;0,0186658;0,020891821
1127,32872;0,018632378;0,016661338;0,019674028;0,019969358;0,018752045;0,020897977
1128,29298;0,018634434;0,017642124;0,020354922;0,020165187;0,019288265;0,021114107
1129,25724;0,018746451;0,018782873;0,020665781;0,02061099;0,01958446;0,021760211
1130,2215;0,018758429;0,019123585;0,021066604;0,020966767;0,01960063;0,022266289
1131,18576;0,018600367;0,01845426;0,021547392;0,021072519;0,020086774;0,022042341
1132,15002;0,018472266;0,017304897;0,021758144;0,020898245;0,021002892;0,021158366
1133,11428;0,018604125;0,016475498;0,02174886;0,020743945;0,021388986;0,020264365
1134,07854;0,019025945;0,016546062;0,021599541;0,020909619;0,020875054;0,020000338
1135,0428;0,019557726;0,017336588;0,021230187;0,021045267;0,020181097;0,020426286
1136,00706;0,019889469;0,017987078;0,020720797;0,02069089;0,019927115;0,021052207
1136,97133;0,019831172;0,017977532;0,020341372;0,019976488;0,019923108;0,021208102
1137,93559;0,019572836;0,017567948;0,020271912;0,01935206;0,019919076;0,020593972
1138,89985;0,019174461;0,017028329;0,020352416;0,019217606;0,019905019;0,019589815
1139,86411;0,018596048;0,016348672;0,020422886;0,019483127;0,019820937;0,018945633
1140,82837;0,018047596;0,015768979;0,020503321;0,019608623;0,01963683;0,018931426
1141,79263;0,017679105;0,01569925;0,02066372;0,019314094;0,019432698;0,019137192
1142,75689;0,017400576;0,016049485;0,020744085;0,018899539;0,019348542;0,019082933
1143,72115;0,017292008;0,016399683;0,020504415;0,018584959;0,019374361;0,018808649
1144,68541;0,017253402;0,016649845;0,019964711;0,018360354;0,019070155;0,018604339
1145,64967;0,016924758;0,016759972;0,019264971;0,018165724;0,018345924;0,018590003
1146,61393;0,016496075;0,016620062;0,018655198;0,018011068;0,017841669;0,018515643
1147,57819;0,016557355;0,016260116;0,018295389;0,017876388;0,01769739;0,018131256
1148,54245;0,016818596;0,015820134;0,017935546;0,017721683;0,017503086;0,017726845
1149,50671;0,016509799;0,015300117;0,017215669;0,017466953;0,017378757;0,017782408
1150,47098;0,015770964;0,014680063;0,016505758;0,016842198;0,017424405;0,018167946
1151,43524;0,015322092;0,014129975;0,016415812;0,015867418;0,017120027;0,018263459
1152,3995;0,015263181;0,01404985;0,016705832;0,015262613;0,016255626;0,017828947
1153,36376;0,015134233;0,01446969;0,016825818;0,015487784;0,0155312;0,01720441
1154,32802;0,014765248;0,014759495;0,01659577;0,01601293;0,01566675;0,016589848
1155,29228;0,014426225;0,014519264;0,016115688;0,016368052;0,016352276;0,015945261
1156,25654;0,014377164;0,014068998;0,015615573;0,016533148;0,016657778;0,015470649
1157,2208;0,014388066;0,013798697;0,015305423;0,016358221;0,016253256;0,015476012
1158,18506;0,01397893;0,01358836;0,014935239;0,015693269;0,01561871;0,015901351
1159,14932;0,013229758;0,013247989;0,014205022;0,014818292;0,01503414;0,016216664
1160,11358;0,012780548;0,012977582;0,013594772;0,014133292;0,014439546;0,016011953
1161,07784;0,012751301;0,012887141;0,013614488;0,013788267;0,013824929;0,015397218
1162,0421;0,012622017;0,012566664;0,01388417;0,013663217;0,013420287;0,014622458
1163,00637;0,012312696;0,011846153;0,013823819;0,013518143;0,013405622;0,013787673
1163,97063;0,012243338;0,011365607;0,013503434;0,013293046;0,013610933;0,013182864
1164,93489;0,012593944;0,011485027;0,013203016;0,013247924;0,01345622;0,01308803
1165,89915;0,012944512;0,011624411;0,013102565;0,013392778;0,012691484;0,013333172
1166,86341;0,012565044;0,011403762;0,013282081;0,013317608;0,011856724;0,01330829
1167,82767;0,01152554;0,011133078;0,013491564;0,012882414;0,011491941;0,012813383
1168,79193;0,010845999;0,011052359;0,013301014;0,012507196;0,011487134;0,012368452
1169,75619;0,011036421;0,011011606;0,012920431;0,012481955;0,011462304;0,012363497
1170,72045;0,011506807;0,010690819;0,012759815;0,012426689;0,01141745;0,012448518
1171,68471;0,011507157;0,009859998;0,012569166;0,0120314;0,011402573;0,012123515
1172,64897;0,011047471;0,008839142;0,011888485;0,011476087;0,011407673;0,011568488
1173,61323;0,010617748;0,008258253;0,010937771;0,01105075;0,01148275;0,011303436
1174,57749;0,01066799;0,00817733;0,010337024;0,01067539;0,011377803;0,011428361
1175,54176;0,011308195;0,008256372;0,010406245;0,010190006;0,010842834;0,011683262
1176,50602;0,011908365;0,008515381;0,010815433;0,009654599;0,010287841;0,011988139
1177,47028;0,011628499;0,008984357;0,011104589;0,009299168;0,010002826;0,012192993
1178,43454;0,010518597;0,009283298;0,011093713;0,009303714;0,009647787;0,012017822
1179,3988;0,009468659;0,009112206;0,010972804;0,009718236;0,009202725;0,011522628
1180,36306;0,009028686;0,00883108;0,010881864;0,010232735;0,009327641;0,011037411
1181,32732;0,008978677;0,008819921;0,010750891;0,010397211;0,010002534;0,01065217
1182,29158;0,008958633;0,008748729;0,010469886;0,010061663;0,010317404;0,010386905
1183,25584;0,009058553;0,008147503;0,010218849;0,009626093;0,009922251;0,010331617
1184,2201;0,009318438;0,007306244;0,01016778;0,009400499;0,009557076;0,010376305
1185,18436;0,009658288;0,006914952;0,010216679;0,009354882;0,009571878;0,01026097
1186,14862;0,010088103;0,007233626;0,010235547;0,009409242;0,009706657;0,010045612
1187,11288;0,010397882;0,007982268;0,010204383;0,009513579;0,009861414;0,00986023
1188,07714;0,010277627;0,008640876;0,010113187;0,009587894;0,010076148;0,009704826
1189,04141;0,009967337;0,008699452;0,00996196;0,009532185;0,01038086;0,009599398
1190,00567;0,009827011;0,008097995;0,009870701;0,009526453;0,01065555;0,009623947
1190,96993;0,009776651;0,007526505;0,009769411;0,009660699;0,010610217;0,009808473
1191,93419;0,009646257;0,007554983;0,00956809;0,009764922;0,010284862;0,009972976
1192,89845;0,009455827;0,007893427;0,009466737;0,009769123;0,010099485;0,010037455
1193,86271;0,009335364;0,00809184;0,009735353;0,0098033;0,010144086;0,010041912
1194,82697;0,009344865;0,00811022;0,010083938;0,010107455;0,010208664;0,009986347
1195,79123;0,009444333;0,007948567;0,010052491;0,010811588;0,01017322;0,009830758
1196,75549;0,009623766;0,007686882;0,009821014;0,011545698;0,009987755;0,009665147
1197,71975;0,009743164;0,007705165;0,009839506;0,011799786;0,009682267;0,009629513
1198,68401;0,009492529;0,008213415;0,010147967;0,011433851;0,009416757;0,009833856
1199,64827;0,008921859;0,008891634;0,010426397;0,010837894;0,009371226;0,010218176
1200,61253;0,008531155;0,00929982;0,010444796;0,010531915;0,009555672;0,010592474
1201,5768;0,008680418;0,009417975;0,010133165;0,010595913;0,009650097;0,01071675
1202,54106;0,009359646;0,009566097;0,009631503;0,010659889;0,0093245;0,010491003
1203,50532;0,010168841;0,009634188;0,009329811;0,010593843;0,009038881;0,010285234
1204,46958;0,010498002;0,009242247;0,009578088;0,010607775;0,009333241;0,010579442
1205,43384;0,010107129;0,008740274;0,010446334;0,011001685;0,009977579;0,011053628
1206,3981;0,009516223;0,00884827;0,011504551;0,011635573;0,010571896;0,011067792
1207,36236;0,009565283;0,009476234;0,012022737;0,012139439;0,010916191;0,010631934
1208,32662;0,01029431;0,010024166;0,011800893;0,012313284;0,010900465;0,010196053
1209,29088;0,011003304;0,010352067;0,011279019;0,012087106;0,010574717;0,01003015
1210,25514;0,011262264;0,010649937;0,011047115;0,011610906;0,010298948;0,010154226
1211,2194;0,011191191;0,010867775;0,01128518;0,011254685;0,010503157;0,010428279
1212,18366;0,011130085;0,010715583;0,011663216;0,011098442;0,011397345;0,01074231
1213,14792;0,011088946;0,010253359;0,011941222;0,011052178;0,012501512;0,01116632
1214,11219;0,010857773;0,010001104;0,012119199;0,011245892;0,012865658;0,011740307
1215,07645;0,010466568;0,010168818;0,012157145;0,011679584;0,012169783;0,012244273
1216,04071;0,01010533;0,010386501;0,012215062;0,011963255;0,011203887;0,012468217
1217,00497;0,00991406;0,010424153;0,012692949;0,011946904;0,010937969;0,012432139
1217,96923;0,010232756;0,010391775;0,013510807;0,012000532;0,011432031;0,01238604
1218,93349;0,01125142;0,010449366;0,014098636;0,012234139;0,012126072;0,012749919
1219,89775;0,012340052;0,010676926;0,014276435;0,012387724;0,012700092;0,013543777
1220,86201;0,012808651;0,011044455;0,014214204;0,012521288;0,013294091;0,014307613
1221,82627;0,012927217;0,011421955;0,013941945;0,012944831;0,014108069;0,014521428
1222,79053;0,013125752;0,011779423;0,013529656;0,013538353;0,014922027;0,014185221
1223,75479;0,013294254;0,012346862;0,013477339;0,013871853;0,015295964;0,013988993
1224,71905;0,013272724;0,01311427;0,014084992;0,013855333;0,01505988;0,014512743
1225,68331;0,013341162;0,013551647;0,014982616;0,014008791;0,014513776;0,015446473
1226,64757;0,013809568;0,013498995;0,015620212;0,014722229;0,014047651;0,016050181
1227,61184;0,014527941;0,013416312;0,016057778;0,015615646;0,013751506;0,016153868
1228,5761;0,015236284;0,0138736;0,016805316;0,016299042;0,01377534;0,016147534
1229,54036;0,016124594;0,014880858;0,017812825;0,016832417;0,014489154;0,016411179
1230,50462;0,017112872;0,015848085;0,018630306;0,017405771;0,015912947;0,017124803
1231,46888;0,017681119;0,016395283;0,019107758;0,018129104;0,017436721;0,018228406
1232,43314;0,017709335;0,016792452;0,019235181;0,019012417;0,018390474;0,019181988
1233,3974;0,017667519;0,01716959;0,018952576;0,01983571;0,018594206;0,019335549
1234,36166;0,017735671;0,017446699;0,018609943;0,020298982;0,018597919;0,01883909
1235,32592;0,017673792;0,017783779;0,018747282;0,020382233;0,019091612;0,018512609
1236,29018;0,017571882;0,018140829;0,019364592;0,020215464;0,019885284;0,018756108
1237,25444;0,017829941;0,018267849;0,020081874;0,020058674;0,020208937;0,019369587
1238,2187;0,018507969;0,018224841;0,020729128;0,020131864;0,019932569;0,020143045
1239,18296;0,019155965;0,018191803;0,021206354;0,020465034;0,019706182;0,020876482
1240,14723;0,019583931;0,018388736;0,021233552;0,020908183;0,019809775;0,021159899
1241,11149;0,019901866;0,01903564;0,020720723;0,021241312;0,020003348;0,020883295
1242,07575;0,01991977;0,020082515;0,020097865;0,021324421;0,019946901;0,020466671
1243,04001;0,019477643;0,02098936;0,01980498;0,02112751;0,019590435;0,020430027
1244,00427;0,018985485;0,021246178;0,019922067;0,020860579;0,019303949;0,020823362
1244,96853;0,018913297;0,020902966;0,020379127;0,020863628;0,019437443;0,021396677
1245,93279;0,019311079;0,020519725;0,021046159;0,021296657;0,019930918;0,021949972
1246,89705;0,02008883;0,020646456;0,021563164;0,021939666;0,020524373;0,022363247
1247,86131;0,02113655;0,021483158;0,021810141;0,022502655;0,021087809;0,022586502
1248,82557;0,022154241;0,022699832;0,022267091;0,022955625;0,021751226;0,022739737
1249,78983;0,023021901;0,023616477;0,023254014;0,023388574;0,022564623;0,022972952
1250,75409;0,023849531;0,023763094;0,024370909;0,023751504;0,023308;0,023146147
1251,71835;0,024607131;0,023319683;0,025047778;0,023924414;0,023871359;0,023339322
1252,68262;0,025064701;0,022876243;0,025274619;0,023987305;0,024224698;0,024062477
1253,64688;0,025012241;0,022992775;0,025661433;0,024120176;0,024338018;0,025335612
1254,61114;0,024789751;0,023649279;0,026378221;0,024613027;0,024461319;0,026498728
1255,5754;0,025057232;0,024225755;0,026924982;0,025515859;0,024774601;0,027121824
1256,53966;0,025864683;0,024412203;0,027261715;0,026328672;0,025017864;0,0273749
1257,50392;0,026492104;0,024528623;0,027758423;0,026651465;0,025151108;0,027637957
1258,46818;0,026619495;0,024775016;0,028225103;0,026724239;0,025354333;0,028100994
1259,43244;0,026576858;0,02501138;0,028321757;0,026906993;0,025487539;0,028554012
1260,3967;0,026444191;0,025107717;0,028238385;0,027329729;0,025560726;0,02872701
1261,36096;0,026241494;0,024954027;0,028154986;0,027782445;0,025913895;0,02862999
1262,32522;0,026168768;0,024540308;0,027751561;0,027945142;0,026487045;0,028252949
1263,28948;0,025906013;0,024116563;0,026688109;0,02770782;0,026860176;0,02779589
1264,25374;0,024883229;0,02382279;0,025424632;0,027240479;0,026833288;0,027598811
1265,218;0,023430416;0,023348989;0,024921128;0,026663119;0,026216382;0,027401713
1266,18227;0,022437574;0,022565161;0,025197598;0,02596574;0,024919457;0,026564596
1267,14653;0,022004704;0,021701307;0,025134042;0,025068342;0,023442514;0,02518746
1268,11079;0,021511804;0,020777425;0,02398046;0,024110926;0,022335553;0,023920305
1269,07505;0,020668876;0,019763516;0,022306852;0,02344349;0,021468573;0,023183131
1270,03931;0,019925919;0,01895958;0,021063219;0,023216036;0,020531575;0,023015938
1271,00357;0,019662933;0,018555617;0,02059956;0,023388563;0,019804558;0,023258726
1271,96783;0,01964992;0,018341627;0,020645875;0,023661072;0,019667523;0,023521495
1272,93209;0,019596877;0,018117611;0,020702164;0,023363562;0,01983047;0,023424246
1273,89635;0,019393806;0,017823567;0,020418428;0,022326033;0,019903399;0,022956978
1274,86061;0,018850708;0,017559498;0,019974667;0,021338486;0,01998631;0,022419691
1275,82487;0,01807758;0,017455401;0,01977088;0,02093092;0,020149202;0,021942385
1276,78913;0,017564425;0,017561278;0,019787067;0,020863337;0,020292077;0,021475061
1277,75339;0,017651242;0,017667129;0,01985323;0,020905734;0,020354934;0,020997719
1278,71766;0,01795803;0,017552954;0,019949367;0,021238114;0,020197773;0,020690358
1279,68192;0,017874791;0,017378752;0,020005479;0,021900475;0,020020594;0,020592979
1280,64618;0,017391524;0,017434524;0,019881567;0,022492818;0,020293397;0,020525581
1281,61044;0,01724823;0,01752027;0,019717629;0,022655143;0,020876182;0,020578165
1282,5747;0,017724907;0,017095989;0,019643666;0,02242745;0,02122895;0,021110731
1283,53896;0,018151557;0,016091683;0,019559678;0,022109739;0,0212817;0,021923278
1284,50322;0,01792818;0,015117351;0,019385666;0,022022009;0,021324433;0,022285808
1285,46748;0,017534775;0,014782993;0,019221629;0,022004262;0,021267148;0,022188319
1286,43174;0,017541343;0,015128609;0,019107567;0,021646497;0,020989845;0,022170812
1287,396;0,017667883;0,0156442;0,018893481;0,020928714;0,020762525;0,022363287
1288,36026;0,017354397;0,015949765;0,01874937;0,020360914;0,020765187;0,022325745
1289,32452;0,016700883;0,016025304;0,018975235;0,020413095;0,020647833;0,021818184
1290,28878;0,016197342;0,015900818;0,019411076;0,021015259;0,02028046;0,021220606
1291,25305;0,016193774;0,015676307;0,019606892;0,021387405;0,020083071;0,021053009
1292,21731;0,016510179;0,01548177;0,019242684;0,020939534;0,020365664;0,021125395
1293,18157;0,016676557;0,015387208;0,018288451;0,019971645;0,02071824;0,020877763
1294,14583;0,016432909;0,01541262;0,017254195;0,019073739;0,0205208;0,020320114
1295,11009;0,015879234;0,015438008;0,016829915;0,018605815;0,019863342;0,019832447
1296,07435;0,015195532;0,01515337;0,01712561;0,018757874;0,019355866;0,019584763
1297,03861;0,014701804;0,014678708;0,017771282;0,019199915;0,019158374;0,019377061
1298,00287;0,014558049;0,01443402;0,01821693;0,019371939;0,018780866;0,018909341
1298,96713;0,014484268;0,014369308;0,018022554;0,019253946;0,01803334;0,018241604
1299,93139;0,01439046;0,014024571;0,017418155;0,018995936;0,017265797;0,01782385
1300,89565;0,014746627;0,013459809;0,017023732;0,018587908;0,016698238;0,017926079
1301,85991;0,015672767;0,013215023;0,016959286;0,018049864;0,016400662;0,01808829
1302,82417;0,016568881;0,013510211;0,017064815;0,017501802;0,016473069;0,017810484
1303,78843;0,016974969;0,013935376;0,017250322;0,017183724;0,016995459;0,017462661
1304,7527;0,016961031;0,013880516;0,017415805;0,017265628;0,017807833;0,017664821
1305,71696;0,016567067;0,013485631;0,017391265;0,017537515;0,018370191;0,018046964
1306,68122;0,015993078;0,013460723;0,017166702;0,017709386;0,018162531;0,01788909
1307,64548;0,015629062;0,01379579;0,016892115;0,01766124;0,017554856;0,017521198
1308,60974;0,015485021;0,013900833;0,016747506;0,017423077;0,017487164;0,01766329
1309,574;0,015250955;0,013675852;0,016562874;0,017254897;0,018109456;0,018245366
1310,53826;0,015066863;0,013340847;0,016218218;0,017376701;0,018571731;0,018687424
1311,50252;0,015212746;0,013205818;0,01602354;0,017678488;0,01847399;0,018859466
1312,46678;0,015558603;0,013530765;0,016288839;0,018110259;0,018236233;0,019011491
1313,43104;0,015794435;0,014225688;0,016864115;0,018722013;0,01831846;0,019233499
1314,3953;0,015960242;0,014860588;0,017499369;0,019203751;0,018620671;0,019485491
1315,35956;0,016006024;0,015025464;0,0181046;0,019135472;0,018702866;0,019897466
1316,32382;0,01579178;0,014860316;0,018559809;0,018777177;0,018385045;0,020469425
1317,28809;0,015657512;0,014965145;0,018644995;0,018758865;0,017987207;0,020841367
1318,25235;0,016083219;0,01564995;0,018430158;0,019200537;0,017859354;0,020683293
1319,21661;0,017018901;0,016524732;0,0182753;0,019642193;0,018021485;0,020275202
1320,18087;0,017854558;0,017059491;0,018350419;0,019983833;0,0184136;0,020127096
1321,14513;0,018070191;0,017034226;0,018485516;0,020495457;0,0189857;0,020218973
1322,10939;0,017875799;0,016628939;0,018650591;0,020987065;0,019337784;0,020190834
1323,07365;0,017831382;0,016483628;0,018935644;0,021088656;0,019269852;0,020002678
1324,03791;0,017836941;0,016908294;0,019290675;0,020760232;0,019281904;0,020044507
1325,00217;0,017602476;0,017452937;0,019555684;0,020341792;0,019803941;0,02059632
1325,96643;0,017477987;0,017717558;0,019570671;0,020083336;0,020485962;0,021498116
1326,93069;0,018003473;0,017872155;0,019475636;0,020244864;0,020757968;0,022269897
1327,89495;0,019038935;0,01817673;0,01964058;0,021036376;0,020549959;0,022651662
1328,85921;0,019954373;0,018651282;0,020195502;0,022237873;0,020471934;0,022763411
1329,82348;0,020409787;0,019175812;0,020850403;0,023269354;0,021053894;0,023015144
1330,78774;0,020625177;0,019740319;0,021385282;0,023780819;0,022075838;0,023736862
1331,752;0,020900543;0,020574803;0,021910139;0,023862269;0,023087768;0,024798564
1332,71626;0,021335886;0,021449266;0,022404976;0,023933703;0,024169682;0,02578025
1333,68052;0,021881205;0,021903705;0,022759791;0,024375122;0,025301581;0,02628192
1334,64478;0,0222665;0,022078123;0,023324585;0,025146525;0,025853465;0,026273576
1335,60904;0,022201771;0,022412519;0,024399357;0,025797913;0,025645334;0,026165215
1336,5733;0,02201702;0,022986892;0,025494109;0,026069286;0,025457188;0,02646684
1337,53756;0,022412244;0,023751243;0,026008839;0,026210643;0,025699027;0,027358448
1338,50182;0,023417446;0,024535573;0,026153549;0,026551986;0,025930851;0,028570042
1339,46608;0,024382624;0,02493988;0,026468238;0,027233313;0,02624266;0,02976162
1340,43034;0,024987779;0,024854166;0,027082906;0,028024624;0,027164455;0,030753183
1341,3946;0,025752911;0,02467843;0,027627553;0,028425921;0,028426234;0,031364731
1342,35886;0,02700802;0,024882672;0,02790218;0,028397203;0,029337999;0,031616264
1343,32313;0,028123106;0,025586892;0,028196786;0,02848847;0,02990975;0,031907782
1344,28739;0,028398169;0,026651092;0,028761371;0,029089721;0,030661486;0,032379285
1345,25165;0,02837321;0,027855269;0,029435936;0,030080958;0,031743207;0,032860772
1346,21591;0,028978227;0,028929425;0,030070481;0,031192181;0,032844914;0,033392245
1347,18017;0,029933222;0,02958356;0,030655005;0,032273388;0,033666606;0,034173703
1348,14443;0,030528195;0,029887674;0,031109509;0,033324581;0,034198284;0,035255146
1349,10869;0,031083145;0,030221766;0,031483993;0,034275758;0,034699948;0,036426575
1350,07295;0,031918072;0,030805838;0,032208457;0,034986922;0,035421597;0,037147988
1351,03721;0,032672977;0,031429888;0,033422901;0,035488071;0,036363232;0,037419387
1352,00147;0,03338786;0,031893917;0,034687324;0,036129205;0,037424853;0,037830772
1352,96573;0,034322721;0,032427926;0,035611728;0,037130324;0,03842646;0,038672142
1353,92999;0,03509756;0,033441913;0,036316112;0,03803143;0,039258053;0,039713497
1354,89425;0,035262376;0,03474588;0,036940476;0,038462521;0,039979631;0,040894838
1355,85852;0,035087171;0,035739826;0,037534821;0,038943597;0,040781196;0,042326164
1356,82278;0,035131943;0,036323752;0,038109146;0,040004659;0,041742747;0,043707476
1357,78704;0,035626694;0,036647657;0,038663451;0,041155707;0,042524283;0,044598774
1358,7513;0,036521424;0,036581541;0,039307737;0,041876741;0,042915806;0,045100058
1359,71556;0,037676131;0,036555405;0,040082003;0,042507761;0,043387315;0,045781327
1360,67982;0,038720817;0,037449249;0,04071625;0,043518767;0,044168811;0,046932582
1361,64408;0,039225481;0,039093072;0,040980478;0,044769758;0,044770292;0,048053824
1362,60834;0,039400124;0,040236876;0,041104687;0,045650736;0,04501176;0,048415051
1363,5726;0,039604746;0,040390659;0,041338876;0,045861699;0,045293215;0,048226264
1364,53686;0,039539346;0,040154422;0,041823046;0,045742649;0,045854655;0,048117463
1365,50112;0,039093925;0,039988165;0,042517197;0,045563585;0,046496083;0,048178648
1366,46538;0,038858483;0,039771888;0,04289133;0,044894507;0,046677496;0,048119819
1367,42964;0,03899302;0,039305592;0,042475443;0,043745415;0,046148897;0,047700977
1368,39391;0,038997536;0,038439275;0,041569538;0,04282631;0,045260284;0,04688212
1369,35817;0,038612031;0,037202939;0,040673614;0,042277191;0,044361657;0,04591325
1370,32243;0,037996505;0,036096583;0,039857671;0,041658058;0,043433018;0,045194367
1371,28669;0,037390958;0,035800208;0,039161709;0,041098912;0,042444365;0,04492547
1372,25095;0,036995391;0,036383813;0,038575729;0,040789753;0,041545699;0,044906559
1373,21521;0,036879803;0,037247399;0,037969731;0,04030058;0,04090702;0,044947635
1374,17947;0,036964194;0,037680965;0,037523714;0,039811393;0,040748328;0,045088697
1375,14373;0,037218565;0,037654512;0,037517679;0,040242193;0,041139622;0,045359746
1376,10799;0,037642916;0,03772804;0,037771626;0,04174298;0,041790904;0,045880782
1377,07225;0,038097246;0,038171549;0,038175554;0,043393754;0,042492173;0,046761804
1378,03651;0,038291556;0,038745039;0,039069464;0,044304514;0,043283429;0,047432813
1379,00077;0,038255846;0,03916851;0,040373357;0,044335262;0,044234672;0,047353809
1379,96503;0,038640116;0,039461961;0,041457231;0,044135996;0,045315902;0,047214792
1380,92929;0,039894366;0,039935394;0,042171087;0,044486717;0,04646712;0,047995761
